geo,time,value,measure
cmr,2012,59.868,life_expectancy_female
cmr,2013,60.495,life_expectancy_female
cmr,2014,61.067,life_expectancy_female
cmr,2015,61.658,life_expectancy_female
cmr,2016,62.288,life_expectancy_female
cmr,2017,62.856,life_expectancy_female
cmr,2018,63.334,life_expectancy_female
cmr,2019,63.825,life_expectancy_female
cmr,2020,63.976,life_expectancy_female
cmr,2021,63.297,life_expectancy_female
cmr,2022,64.634,life_expectancy_female
cmr,2023,65.944,life_expectancy_female
cmr,2024,66.225,life_expectancy_female
cmr,2025,66.516,life_expectancy_female
cmr,2026,66.791,life_expectancy_female
cmr,2027,67.064,life_expectancy_female
cmr,2028,67.342,life_expectancy_female
cmr,2029,67.606,life_expectancy_female
cmr,2030,67.866,life_expectancy_female
cmr,2031,68.113,life_expectancy_female
cmr,2032,68.363,life_expectancy_female
cmr,2033,68.597,life_expectancy_female
cmr,2034,68.823,life_expectancy_female
cmr,2035,69.05,life_expectancy_female
cmr,2036,69.279,life_expectancy_female
cmr,2037,69.493,life_expectancy_female
cmr,2038,69.7,life_expectancy_female
cmr,2039,69.913,life_expectancy_female
cmr,2040,70.118,life_expectancy_female
cmr,2041,70.328,life_expectancy_female
cmr,2042,70.538,life_expectancy_female
cmr,2043,70.732,life_expectancy_female
cmr,2044,70.938,life_expectancy_female
cmr,2045,71.142,life_expectancy_female
cmr,2046,71.337,life_expectancy_female
cmr,2047,71.528,life_expectancy_female
cmr,2048,71.714,life_expectancy_female
cmr,2049,71.905,life_expectancy_female
cmr,2050,72.085,life_expectancy_female
cmr,2051,72.266,life_expectancy_female
cmr,2052,72.459,life_expectancy_female
cmr,2053,72.63,life_expectancy_female
cmr,2054,72.794,life_expectancy_female
cmr,2055,72.959,life_expectancy_female
cmr,2056,73.126,life_expectancy_female
cmr,2057,73.295,life_expectancy_female
cmr,2058,73.453,life_expectancy_female
cmr,2059,73.609,life_expectancy_female
cmr,2060,73.783,life_expectancy_female
cmr,2061,73.95,life_expectancy_female
cmr,2062,74.1,life_expectancy_female
cmr,2063,74.26,life_expectancy_female
cmr,2064,74.422,life_expectancy_female
cmr,2065,74.571,life_expectancy_female
cmr,2066,74.728,life_expectancy_female
cmr,2067,74.886,life_expectancy_female
cmr,2068,75.039,life_expectancy_female
cmr,2069,75.201,life_expectancy_female
cmr,2070,75.356,life_expectancy_female
cmr,2071,75.518,life_expectancy_female
cmr,2072,75.665,life_expectancy_female
cmr,2073,75.808,life_expectancy_female
cmr,2074,75.942,life_expectancy_female
cmr,2075,76.082,life_expectancy_female
cmr,2076,76.228,life_expectancy_female
cmr,2077,76.375,life_expectancy_female
cmr,2078,76.518,life_expectancy_female
cmr,2079,76.654,life_expectancy_female
cmr,2080,76.791,life_expectancy_female
cmr,2081,76.921,life_expectancy_female
cmr,2082,77.063,life_expectancy_female
cmr,2083,77.192,life_expectancy_female
cmr,2084,77.328,life_expectancy_female
cmr,2085,77.471,life_expectancy_female
cmr,2086,77.605,life_expectancy_female
cmr,2087,77.738,life_expectancy_female
cmr,2088,77.874,life_expectancy_female
cmr,2089,78.007,life_expectancy_female
cmr,2090,78.148,life_expectancy_female
cmr,2091,78.274,life_expectancy_female
cmr,2092,78.41,life_expectancy_female
cmr,2093,78.538,life_expectancy_female
cmr,2094,78.674,life_expectancy_female
cmr,2095,78.807,life_expectancy_female
cmr,2096,78.943,life_expectancy_female
cmr,2097,79.072,life_expectancy_female
cmr,2098,79.2,life_expectancy_female
cmr,2099,79.32,life_expectancy_female
cmr,2100,79.445,life_expectancy_female
cod,1950,39.273,life_expectancy_female
cod,1951,39.613,life_expectancy_female
cod,1952,39.911,life_expectancy_female
cod,1953,40.209,life_expectancy_female
cod,1954,40.467,life_expectancy_female
cod,1955,40.784,life_expectancy_female
cod,1956,41.026,life_expectancy_female
cod,1957,41.322,life_expectancy_female
cod,1958,41.556,life_expectancy_female
cod,1959,41.745,life_expectancy_female
cod,1960,41.936,life_expectancy_female
cod,1961,41.639,life_expectancy_female
cod,1962,41.826,life_expectancy_female
cod,1963,42.036,life_expectancy_female
cod,1964,41.914,life_expectancy_female
cod,1965,42.431,life_expectancy_female
cod,1966,43.262,life_expectancy_female
cod,1967,43.518,life_expectancy_female
cod,1968,43.779,life_expectancy_female
cod,1969,44.066,life_expectancy_female
cod,1970,44.458,life_expectancy_female
cod,1971,44.721,life_expectancy_female
cod,1972,44.965,life_expectancy_female
cod,1973,45.211,life_expectancy_female
cod,1974,45.41,life_expectancy_female
cod,1975,45.612,life_expectancy_female
cod,1976,45.731,life_expectancy_female
cod,1977,45.862,life_expectancy_female
cod,1978,45.773,life_expectancy_female
cod,1979,46.22,life_expectancy_female
cod,1980,46.416,life_expectancy_female
cod,1981,46.579,life_expectancy_female
cod,1982,46.827,life_expectancy_female
cod,1983,47.076,life_expectancy_female
cod,1984,47.373,life_expectancy_female
cod,1985,47.461,life_expectancy_female
cod,1986,47.827,life_expectancy_female
cod,1987,48.216,life_expectancy_female
cod,1988,48.693,life_expectancy_female
cod,1989,49.187,life_expectancy_female
cod,1990,49.686,life_expectancy_female
cod,1991,50.193,life_expectancy_female
cod,1992,50.697,life_expectancy_female
cod,1993,51.247,life_expectancy_female
cod,1994,51.501,life_expectancy_female
cod,1995,52.131,life_expectancy_female
cod,1996,51.69,life_expectancy_female
cod,1997,52.608,life_expectancy_female
cod,1998,53.004,life_expectancy_female
cod,1999,53.406,life_expectancy_female
cod,2000,53.835,life_expectancy_female
cod,2001,54.127,life_expectancy_female
cod,2002,54.351,life_expectancy_female
cod,2003,54.757,life_expectancy_female
cod,2004,55.175,life_expectancy_female
cod,2005,55.631,life_expectancy_female
cod,2006,56.077,life_expectancy_female
cod,2007,56.485,life_expectancy_female
cod,2008,56.933,life_expectancy_female
cod,2009,57.448,life_expectancy_female
cod,2010,57.994,life_expectancy_female
cod,2011,58.493,life_expectancy_female
cod,2012,59.026,life_expectancy_female
cod,2013,59.499,life_expectancy_female
cod,2014,59.938,life_expectancy_female
cod,2015,60.397,life_expectancy_female
cod,2016,60.858,life_expectancy_female
cod,2017,61.307,life_expectancy_female
cod,2018,61.816,life_expectancy_female
cod,2019,62.153,life_expectancy_female
cod,2020,62.535,life_expectancy_female
cod,2021,62.137,life_expectancy_female
cod,2022,63.116,life_expectancy_female
cod,2023,64.038,life_expectancy_female
cod,2024,64.23,life_expectancy_female
cod,2025,64.398,life_expectancy_female
cod,2026,64.57,life_expectancy_female
cod,2027,64.755,life_expectancy_female
cod,2028,64.93,life_expectancy_female
cod,2029,65.104,life_expectancy_female
cod,2030,65.275,life_expectancy_female
cod,2031,65.446,life_expectancy_female
cod,2032,65.608,life_expectancy_female
cod,2033,65.789,life_expectancy_female
cod,2034,65.954,life_expectancy_female
cod,2035,66.121,life_expectancy_female
cod,2036,66.275,life_expectancy_female
cod,2037,66.436,life_expectancy_female
cod,2038,66.619,life_expectancy_female
cod,2039,66.774,life_expectancy_female
cod,2040,66.933,life_expectancy_female
cod,2041,67.102,life_expectancy_female
cod,2042,67.255,life_expectancy_female
cod,2043,67.409,life_expectancy_female
cod,2044,67.564,life_expectancy_female
cod,2045,67.718,life_expectancy_female
cod,2046,67.861,life_expectancy_female
cod,2047,68.026,life_expectancy_female
cod,2048,68.17,life_expectancy_female
cod,2049,68.317,life_expectancy_female
cod,2050,68.467,life_expectancy_female
cod,2051,68.612,life_expectancy_female
cod,2052,68.764,life_expectancy_female
cod,2053,68.907,life_expectancy_female
cod,2054,69.055,life_expectancy_female
cod,2055,69.193,life_expectancy_female
cod,2056,69.331,life_expectancy_female
cod,2057,69.462,life_expectancy_female
cod,2058,69.595,life_expectancy_female
cod,2059,69.73,life_expectancy_female
cod,2060,69.858,life_expectancy_female
cod,2061,69.988,life_expectancy_female
cod,2062,70.117,life_expectancy_female
cod,2063,70.23,life_expectancy_female
cod,2064,70.35,life_expectancy_female
cod,2065,70.486,life_expectancy_female
cod,2066,70.618,life_expectancy_female
cod,2067,70.751,life_expectancy_female
cod,2068,70.878,life_expectancy_female
cod,2069,71.006,life_expectancy_female
cod,2070,71.137,life_expectancy_female
cod,2071,71.261,life_expectancy_female
cod,2072,71.396,life_expectancy_female
cod,2073,71.522,life_expectancy_female
cod,2074,71.645,life_expectancy_female
cod,2075,71.763,life_expectancy_female
cod,2076,71.887,life_expectancy_female
cod,2077,72.005,life_expectancy_female
cod,2078,72.132,life_expectancy_female
cod,2079,72.258,life_expectancy_female
cod,2080,72.383,life_expectancy_female
cod,2081,72.502,life_expectancy_female
cod,2082,72.629,life_expectancy_female
cod,2083,72.743,life_expectancy_female
cod,2084,72.859,life_expectancy_female
cod,2085,72.965,life_expectancy_female
cod,2086,73.079,life_expectancy_female
cod,2087,73.192,life_expectancy_female
cod,2088,73.304,life_expectancy_female
cod,2089,73.421,life_expectancy_female
cod,2090,73.539,life_expectancy_female
cod,2091,73.661,life_expectancy_female
cod,2092,73.775,life_expectancy_female
cod,2093,73.892,life_expectancy_female
cod,2094,74.013,life_expectancy_female
cod,2095,74.128,life_expectancy_female
cod,2096,74.246,life_expectancy_female
cod,2097,74.366,life_expectancy_female
cod,2098,74.488,life_expectancy_female
cod,2099,74.61,life_expectancy_female
cod,2100,74.743,life_expectancy_female
cog,1950,40.827,life_expectancy_female
cog,1951,41.584,life_expectancy_female
cog,1952,42.345,life_expectancy_female
cog,1953,43.155,life_expectancy_female
cog,1954,43.924,life_expectancy_female
cog,1955,44.778,life_expectancy_female
cog,1956,45.656,life_expectancy_female
cog,1957,46.523,life_expectancy_female
cog,1958,47.38,life_expectancy_female
cog,1959,48.212,life_expectancy_female
cog,1960,49.066,life_expectancy_female
cog,1961,49.838,life_expectancy_female
cog,1962,50.526,life_expectancy_female
cog,1963,51.234,life_expectancy_female
cog,1964,51.908,life_expectancy_female
cog,1965,52.562,life_expectancy_female
cog,1966,53.136,life_expectancy_female
cog,1967,53.495,life_expectancy_female
cog,1968,54.251,life_expectancy_female
cog,1969,54.776,life_expectancy_female
cog,1970,55.231,life_expectancy_female
cog,1971,55.675,life_expectancy_female
cog,1972,56.093,life_expectancy_female
cog,1973,56.489,life_expectancy_female
cog,1974,56.811,life_expectancy_female
cog,1975,57.173,life_expectancy_female
cog,1976,57.482,life_expectancy_female
cog,1977,57.825,life_expectancy_female
cog,1978,58.044,life_expectancy_female
cog,1979,58.42,life_expectancy_female
cog,1980,58.741,life_expectancy_female
cog,1981,59.065,life_expectancy_female
cog,1982,59.211,life_expectancy_female
cog,1983,59.359,life_expectancy_female
cog,1984,59.379,life_expectancy_female
cog,1985,59.301,life_expectancy_female
cog,1986,59.177,life_expectancy_female
cog,1987,58.991,life_expectancy_female
cog,1988,58.728,life_expectancy_female
cog,1989,58.349,life_expectancy_female
cog,1990,58.037,life_expectancy_female
cog,1991,57.651,life_expectancy_female
cog,1992,57.262,life_expectancy_female
cog,1993,56.785,life_expectancy_female
cog,1994,56.438,life_expectancy_female
cog,1995,56.103,life_expectancy_female
cog,1996,55.863,life_expectancy_female
cog,1997,53.823,life_expectancy_female
cog,1998,54.575,life_expectancy_female
cog,1999,55.364,life_expectancy_female
cog,2000,55.949,life_expectancy_female
cog,2001,56.441,life_expectancy_female
cog,2002,57.054,life_expectancy_female
cog,2003,57.709,life_expectancy_female
cog,2004,58.526,life_expectancy_female
cog,2005,59.378,life_expectancy_female
cog,2006,60.185,life_expectancy_female
cog,2007,60.926,life_expectancy_female
cog,2008,61.803,life_expectancy_female
cog,2009,62.349,life_expectancy_female
cog,2010,62.868,life_expectancy_female
cog,2011,63.606,life_expectancy_female
cog,2012,63.983,life_expectancy_female
cog,2013,64.404,life_expectancy_female
cog,2014,64.772,life_expectancy_female
cog,2015,65.133,life_expectancy_female
cog,2016,65.41,life_expectancy_female
cog,2017,65.709,life_expectancy_female
cog,2018,66.017,life_expectancy_female
cog,2019,64.633,life_expectancy_female
cog,2020,66.161,life_expectancy_female
cog,2021,65.75,life_expectancy_female
cog,2022,66.629,life_expectancy_female
cog,2023,67.461,life_expectancy_female
cog,2024,67.715,life_expectancy_female
cog,2025,67.938,life_expectancy_female
cog,2026,68.171,life_expectancy_female
cog,2027,68.409,life_expectancy_female
cog,2028,68.626,life_expectancy_female
cog,2029,68.841,life_expectancy_female
cog,2030,69.07,life_expectancy_female
cog,2031,69.29,life_expectancy_female
cog,2032,69.5,life_expectancy_female
cog,2033,69.698,life_expectancy_female
cog,2034,69.893,life_expectancy_female
cog,2035,70.089,life_expectancy_female
cog,2036,70.29,life_expectancy_female
cog,2037,70.473,life_expectancy_female
cog,2038,70.658,life_expectancy_female
cog,2039,70.855,life_expectancy_female
cog,2040,71.033,life_expectancy_female
cog,2041,71.216,life_expectancy_female
cog,2042,71.397,life_expectancy_female
cog,2043,71.581,life_expectancy_female
cog,2044,71.746,life_expectancy_female
cog,2045,71.913,life_expectancy_female
cog,2046,72.078,life_expectancy_female
cog,2047,72.243,life_expectancy_female
cog,2048,72.417,life_expectancy_female
cog,2049,72.585,life_expectancy_female
cog,2050,72.742,life_expectancy_female
cog,2051,72.904,life_expectancy_female
cog,2052,73.065,life_expectancy_female
cog,2053,73.22,life_expectancy_female
cog,2054,73.375,life_expectancy_female
cog,2055,73.528,life_expectancy_female
cog,2056,73.675,life_expectancy_female
cog,2057,73.837,life_expectancy_female
cog,2058,73.998,life_expectancy_female
cog,2059,74.151,life_expectancy_female
cog,2060,74.304,life_expectancy_female
cog,2061,74.445,life_expectancy_female
cog,2062,74.593,life_expectancy_female
cog,2063,74.746,life_expectancy_female
cog,2064,74.898,life_expectancy_female
cog,2065,75.055,life_expectancy_female
cog,2066,75.202,life_expectancy_female
cog,2067,75.353,life_expectancy_female
cog,2068,75.501,life_expectancy_female
cog,2069,75.648,life_expectancy_female
cog,2070,75.795,life_expectancy_female
cog,2071,75.939,life_expectancy_female
cog,2072,76.071,life_expectancy_female
cog,2073,76.204,life_expectancy_female
cog,2074,76.34,life_expectancy_female
cog,2075,76.467,life_expectancy_female
cog,2076,76.59,life_expectancy_female
cog,2077,76.721,life_expectancy_female
cog,2078,76.848,life_expectancy_female
cog,2079,76.969,life_expectancy_female
cog,2080,77.112,life_expectancy_female
cog,2081,77.243,life_expectancy_female
cog,2082,77.371,life_expectancy_female
cog,2083,77.504,life_expectancy_female
cog,2084,77.626,life_expectancy_female
cog,2085,77.762,life_expectancy_female
cog,2086,77.893,life_expectancy_female
cog,2087,78.02,life_expectancy_female
cog,2088,78.145,life_expectancy_female
cog,2089,78.27,life_expectancy_female
cog,2090,78.394,life_expectancy_female
cog,2091,78.534,life_expectancy_female
cog,2092,78.651,life_expectancy_female
cog,2093,78.77,life_expectancy_female
cog,2094,78.89,life_expectancy_female
cog,2095,79.018,life_expectancy_female
cog,2096,79.147,life_expectancy_female
cog,2097,79.266,life_expectancy_female
cog,2098,79.389,life_expectancy_female
cog,2099,79.513,life_expectancy_female
cog,2100,79.631,life_expectancy_female
cok,1950,37.409,life_expectancy_female
cok,1951,39.221,life_expectancy_female
cok,1952,41.027,life_expectancy_female
cok,1953,42.628,life_expectancy_female
cok,1954,44.157,life_expectancy_female
cok,1955,45.575,life_expectancy_female
cok,1956,47.026,life_expectancy_female
cok,1957,48.217,life_expectancy_female
cok,1958,49.637,life_expectancy_female
cok,1959,51.017,life_expectancy_female
cok,1960,52.405,life_expectancy_female
cok,1961,53.742,life_expectancy_female
cok,1962,55.053,life_expectancy_female
cok,1963,56.101,life_expectancy_female
cok,1964,57.31,life_expectancy_female
cok,1965,58.409,life_expectancy_female
cok,1966,59.427,life_expectancy_female
cok,1967,60.546,life_expectancy_female
cok,1968,61.766,life_expectancy_female
cok,1969,63.226,life_expectancy_female
cok,1970,64.707,life_expectancy_female
cok,1971,66.209,life_expectancy_female
cok,1972,67.629,life_expectancy_female
cok,1973,68.22,life_expectancy_female
cok,1974,68.468,life_expectancy_female
cok,1975,68.485,life_expectancy_female
cok,1976,68.384,life_expectancy_female
cok,1977,68.189,life_expectancy_female
cok,1978,68.373,life_expectancy_female
cok,1979,68.708,life_expectancy_female
cok,1980,68.985,life_expectancy_female
cok,1981,69.207,life_expectancy_female
cok,1982,69.292,life_expectancy_female
cok,1983,69.554,life_expectancy_female
cok,1984,69.806,life_expectancy_female
cok,1985,70.11,life_expectancy_female
cok,1986,70.399,life_expectancy_female
cok,1987,69.701,life_expectancy_female
cok,1988,70.898,life_expectancy_female
cok,1989,71.077,life_expectancy_female
cok,1990,69.934,life_expectancy_female
cok,1991,71.314,life_expectancy_female
cok,1992,71.439,life_expectancy_female
cok,1993,71.569,life_expectancy_female
cok,1994,71.724,life_expectancy_female
cok,1995,71.925,life_expectancy_female
cok,1996,72.17,life_expectancy_female
cok,1997,68.947,life_expectancy_female
cok,1998,72.763,life_expectancy_female
cok,1999,73.084,life_expectancy_female
cok,2000,73.488,life_expectancy_female
cok,2001,73.862,life_expectancy_female
cok,2002,74.258,life_expectancy_female
cok,2003,74.682,life_expectancy_female
cok,2004,75.114,life_expectancy_female
cok,2005,75.527,life_expectancy_female
cok,2006,75.802,life_expectancy_female
cok,2007,76.15,life_expectancy_female
cok,2008,76.473,life_expectancy_female
cok,2009,76.75,life_expectancy_female
cok,2010,77.021,life_expectancy_female
cok,2011,77.258,life_expectancy_female
cok,2012,77.487,life_expectancy_female
cok,2013,77.705,life_expectancy_female
cok,2014,77.836,life_expectancy_female
cok,2015,77.968,life_expectancy_female
cok,2016,78.08,life_expectancy_female
cok,2017,78.212,life_expectancy_female
cok,2018,78.321,life_expectancy_female
cok,2019,78.431,life_expectancy_female
cok,2020,78.542,life_expectancy_female
cok,2021,78.174,life_expectancy_female
cok,2022,78.897,life_expectancy_female
cok,2023,79.049,life_expectancy_female
cok,2024,79.192,life_expectancy_female
cok,2025,79.335,life_expectancy_female
cok,2026,79.481,life_expectancy_female
cok,2027,79.618,life_expectancy_female
cok,2028,79.757,life_expectancy_female
cok,2029,79.891,life_expectancy_female
cok,2030,80.029,life_expectancy_female
cok,2031,80.157,life_expectancy_female
cok,2032,80.295,life_expectancy_female
cok,2033,80.425,life_expectancy_female
cok,2034,80.56,life_expectancy_female
cok,2035,80.69,life_expectancy_female
cok,2036,80.817,life_expectancy_female
cok,2037,80.943,life_expectancy_female
cok,2038,81.079,life_expectancy_female
cok,2039,81.21,life_expectancy_female
cok,2040,81.332,life_expectancy_female
cok,2041,81.463,life_expectancy_female
cok,2042,81.589,life_expectancy_female
cok,2043,81.717,life_expectancy_female
cok,2044,81.836,life_expectancy_female
cok,2045,81.951,life_expectancy_female
cok,2046,82.077,life_expectancy_female
cok,2047,82.199,life_expectancy_female
cok,2048,82.323,life_expectancy_female
cok,2049,82.449,life_expectancy_female
cok,2050,82.58,life_expectancy_female
cok,2051,82.706,life_expectancy_female
cok,2052,82.826,life_expectancy_female
cok,2053,82.955,life_expectancy_female
cok,2054,83.075,life_expectancy_female
cok,2055,83.207,life_expectancy_female
cok,2056,83.331,life_expectancy_female
cok,2057,83.46,life_expectancy_female
cok,2058,83.575,life_expectancy_female
cok,2059,83.686,life_expectancy_female
cok,2060,83.803,life_expectancy_female
cok,2061,83.927,life_expectancy_female
cok,2062,84.037,life_expectancy_female
cok,2063,84.156,life_expectancy_female
cok,2064,84.272,life_expectancy_female
cok,2065,84.387,life_expectancy_female
cok,2066,84.506,life_expectancy_female
cok,2067,84.624,life_expectancy_female
cok,2068,84.737,life_expectancy_female
cok,2069,84.855,life_expectancy_female
cok,2070,84.965,life_expectancy_female
cok,2071,85.077,life_expectancy_female
cok,2072,85.194,life_expectancy_female
cok,2073,85.304,life_expectancy_female
cok,2074,85.423,life_expectancy_female
cok,2075,85.542,life_expectancy_female
cok,2076,85.653,life_expectancy_female
cok,2077,85.762,life_expectancy_female
cok,2078,85.881,life_expectancy_female
cok,2079,85.993,life_expectancy_female
cok,2080,86.112,life_expectancy_female
cok,2081,86.22,life_expectancy_female
cok,2082,86.337,life_expectancy_female
cok,2083,86.448,life_expectancy_female
cok,2084,86.564,life_expectancy_female
cok,2085,86.678,life_expectancy_female
cok,2086,86.79,life_expectancy_female
cok,2087,86.894,life_expectancy_female
cok,2088,87.005,life_expectancy_female
cok,2089,87.116,life_expectancy_female
cok,2090,87.235,life_expectancy_female
cok,2091,87.349,life_expectancy_female
cok,2092,87.462,life_expectancy_female
cok,2093,87.576,life_expectancy_female
cok,2094,87.687,life_expectancy_female
cok,2095,87.797,life_expectancy_female
cok,2096,87.904,life_expectancy_female
cok,2097,88.012,life_expectancy_female
cok,2098,88.125,life_expectancy_female
cok,2099,88.237,life_expectancy_female
cok,2100,88.349,life_expectancy_female
col,1950,50.556,life_expectancy_female
col,1951,51.297,life_expectancy_female
col,1952,52.192,life_expectancy_female
col,1953,53.025,life_expectancy_female
col,1954,53.687,life_expectancy_female
col,1955,54.339,life_expectancy_female
col,1956,54.926,life_expectancy_female
col,1957,56.164,life_expectancy_female
col,1958,56.784,life_expectancy_female
col,1959,57.76,life_expectancy_female
col,1960,58.459,life_expectancy_female
col,1961,59.028,life_expectancy_female
col,1962,59.518,life_expectancy_female
col,1963,60.04,life_expectancy_female
col,1964,60.514,life_expectancy_female
col,1965,60.963,life_expectancy_female
col,1966,61.414,life_expectancy_female
col,1967,61.872,life_expectancy_female
col,1968,62.336,life_expectancy_female
col,1969,62.873,life_expectancy_female
col,1970,63.39,life_expectancy_female
col,1971,64.009,life_expectancy_female
col,1972,64.604,life_expectancy_female
col,1973,65.166,life_expectancy_female
col,1974,65.769,life_expectancy_female
col,1975,66.388,life_expectancy_female
col,1976,67.11,life_expectancy_female
col,1977,67.79,life_expectancy_female
col,1978,68.508,life_expectancy_female
col,1979,68.984,life_expectancy_female
col,1980,69.601,life_expectancy_female
col,1981,70.185,life_expectancy_female
col,1982,70.87,life_expectancy_female
col,1983,71.211,life_expectancy_female
col,1984,71.508,life_expectancy_female
col,1985,68.519,life_expectancy_female
col,1986,71.905,life_expectancy_female
col,1987,71.999,life_expectancy_female
col,1988,72.323,life_expectancy_female
col,1989,72.782,life_expectancy_female
col,1990,73.109,life_expectancy_female
col,1991,73.365,life_expectancy_female
col,1992,73.499,life_expectancy_female
col,1993,73.67,life_expectancy_female
col,1994,73.845,life_expectancy_female
col,1995,74.079,life_expectancy_female
col,1996,74.456,life_expectancy_female
col,1997,74.87,life_expectancy_female
col,1998,75.171,life_expectancy_female
col,1999,75.175,life_expectancy_female
col,2000,75.289,life_expectancy_female
col,2001,75.526,life_expectancy_female
col,2002,75.789,life_expectancy_female
col,2003,76.293,life_expectancy_female
col,2004,76.589,life_expectancy_female
col,2005,76.837,life_expectancy_female
col,2006,77.093,life_expectancy_female
col,2007,77.284,life_expectancy_female
col,2008,77.663,life_expectancy_female
col,2009,77.866,life_expectancy_female
col,2010,78.189,life_expectancy_female
col,2011,78.405,life_expectancy_female
col,2012,78.781,life_expectancy_female
col,2013,78.893,life_expectancy_female
col,2014,78.924,life_expectancy_female
col,2015,78.988,life_expectancy_female
col,2016,79.154,life_expectancy_female
col,2017,79.334,life_expectancy_female
col,2018,79.517,life_expectancy_female
col,2019,79.695,life_expectancy_female
col,2020,78.23,life_expectancy_female
col,2021,76.349,life_expectancy_female
col,2022,79.471,life_expectancy_female
col,2023,80.452,life_expectancy_female
col,2024,80.613,life_expectancy_female
col,2025,80.768,life_expectancy_female
col,2026,80.921,life_expectancy_female
col,2027,81.076,life_expectancy_female
col,2028,81.229,life_expectancy_female
col,2029,81.387,life_expectancy_female
col,2030,81.538,life_expectancy_female
col,2031,81.694,life_expectancy_female
col,2032,81.838,life_expectancy_female
col,2033,81.985,life_expectancy_female
col,2034,82.129,life_expectancy_female
col,2035,82.277,life_expectancy_female
col,2036,82.421,life_expectancy_female
col,2037,82.568,life_expectancy_female
col,2038,82.713,life_expectancy_female
col,2039,82.847,life_expectancy_female
col,2040,82.979,life_expectancy_female
col,2041,83.117,life_expectancy_female
col,2042,83.261,life_expectancy_female
col,2043,83.393,life_expectancy_female
col,2044,83.53,life_expectancy_female
col,2045,83.665,life_expectancy_female
col,2046,83.797,life_expectancy_female
col,2047,83.929,life_expectancy_female
col,2048,84.057,life_expectancy_female
col,2049,84.181,life_expectancy_female
col,2050,84.309,life_expectancy_female
col,2051,84.437,life_expectancy_female
col,2052,84.565,life_expectancy_female
col,2053,84.693,life_expectancy_female
col,2054,84.819,life_expectancy_female
col,2055,84.948,life_expectancy_female
col,2056,85.077,life_expectancy_female
col,2057,85.197,life_expectancy_female
col,2058,85.326,life_expectancy_female
col,2059,85.455,life_expectancy_female
col,2060,85.58,life_expectancy_female
col,2061,85.708,life_expectancy_female
col,2062,85.835,life_expectancy_female
col,2063,85.963,life_expectancy_female
col,2064,86.082,life_expectancy_female
col,2065,86.213,life_expectancy_female
col,2066,86.328,life_expectancy_female
col,2067,86.451,life_expectancy_female
col,2068,86.568,life_expectancy_female
col,2069,86.689,life_expectancy_female
col,2070,86.801,life_expectancy_female
col,2071,86.925,life_expectancy_female
col,2072,87.048,life_expectancy_female
col,2073,87.167,life_expectancy_female
col,2074,87.284,life_expectancy_female
col,2075,87.399,life_expectancy_female
col,2076,87.519,life_expectancy_female
col,2077,87.639,life_expectancy_female
col,2078,87.755,life_expectancy_female
col,2079,87.882,life_expectancy_female
col,2080,87.998,life_expectancy_female
col,2081,88.115,life_expectancy_female
col,2082,88.224,life_expectancy_female
col,2083,88.347,life_expectancy_female
col,2084,88.461,life_expectancy_female
col,2085,88.584,life_expectancy_female
col,2086,88.698,life_expectancy_female
col,2087,88.804,life_expectancy_female
col,2088,88.913,life_expectancy_female
col,2089,89.028,life_expectancy_female
col,2090,89.141,life_expectancy_female
col,2091,89.252,life_expectancy_female
col,2092,89.361,life_expectancy_female
col,2093,89.471,life_expectancy_female
col,2094,89.58,life_expectancy_female
col,2095,89.694,life_expectancy_female
col,2096,89.808,life_expectancy_female
col,2097,89.913,life_expectancy_female
col,2098,90.016,life_expectancy_female
col,2099,90.133,life_expectancy_female
col,2100,90.238,life_expectancy_female
com,1950,39.34,life_expectancy_female
com,1951,35.404,life_expectancy_female
com,1952,40.002,life_expectancy_female
com,1953,40.324,life_expectancy_female
com,1954,40.642,life_expectancy_female
com,1955,40.992,life_expectancy_female
com,1956,41.308,life_expectancy_female
com,1957,41.656,life_expectancy_female
com,1958,41.997,life_expectancy_female
com,1959,42.375,life_expectancy_female
com,1960,42.651,life_expectancy_female
com,1961,43.005,life_expectancy_female
com,1962,43.376,life_expectancy_female
com,1963,43.748,life_expectancy_female
com,1964,44.11,life_expectancy_female
com,1965,44.487,life_expectancy_female
com,1966,44.899,life_expectancy_female
com,1967,45.326,life_expectancy_female
com,1968,45.79,life_expectancy_female
com,1969,46.299,life_expectancy_female
com,1970,46.847,life_expectancy_female
com,1971,47.424,life_expectancy_female
com,1972,48.011,life_expectancy_female
com,1973,48.557,life_expectancy_female
com,1974,49.096,life_expectancy_female
com,1975,48.257,life_expectancy_female
com,1976,50.056,life_expectancy_female
com,1977,50.532,life_expectancy_female
com,1978,51.029,life_expectancy_female
com,1979,51.512,life_expectancy_female
com,1980,52.069,life_expectancy_female
com,1981,52.571,life_expectancy_female
com,1982,53.07,life_expectancy_female
com,1983,53.373,life_expectancy_female
com,1984,54.023,life_expectancy_female
com,1985,54.466,life_expectancy_female
com,1986,54.906,life_expectancy_female
com,1987,55.188,life_expectancy_female
com,1988,55.653,life_expectancy_female
com,1989,56.046,life_expectancy_female
com,1990,56.545,life_expectancy_female
com,1991,57.058,life_expectancy_female
com,1992,57.607,life_expectancy_female
com,1993,58.176,life_expectancy_female
com,1994,58.769,life_expectancy_female
com,1995,59.266,life_expectancy_female
com,1996,59.693,life_expectancy_female
com,1997,60.134,life_expectancy_female
com,1998,60.019,life_expectancy_female
