geo,time,value,measure
che,2058,86.561,life_expectancy_male
che,2059,86.682,life_expectancy_male
che,2060,86.779,life_expectancy_male
che,2061,86.888,life_expectancy_male
che,2062,86.996,life_expectancy_male
che,2063,87.114,life_expectancy_male
che,2064,87.22,life_expectancy_male
che,2065,87.326,life_expectancy_male
che,2066,87.442,life_expectancy_male
che,2067,87.557,life_expectancy_male
che,2068,87.65,life_expectancy_male
che,2069,87.764,life_expectancy_male
che,2070,87.877,life_expectancy_male
che,2071,87.968,life_expectancy_male
che,2072,88.08,life_expectancy_male
che,2073,88.191,life_expectancy_male
che,2074,88.302,life_expectancy_male
che,2075,88.411,life_expectancy_male
che,2076,88.52,life_expectancy_male
che,2077,88.628,life_expectancy_male
che,2078,88.735,life_expectancy_male
che,2079,88.841,life_expectancy_male
che,2080,88.946,life_expectancy_male
che,2081,89.051,life_expectancy_male
che,2082,89.155,life_expectancy_male
che,2083,89.258,life_expectancy_male
che,2084,89.361,life_expectancy_male
che,2085,89.481,life_expectancy_male
che,2086,89.582,life_expectancy_male
che,2087,89.682,life_expectancy_male
che,2088,89.8,life_expectancy_male
che,2089,89.898,life_expectancy_male
che,2090,89.995,life_expectancy_male
che,2091,90.11,life_expectancy_male
che,2092,90.206,life_expectancy_male
che,2093,90.318,life_expectancy_male
che,2094,90.429,life_expectancy_male
che,2095,90.522,life_expectancy_male
che,2096,90.631,life_expectancy_male
che,2097,90.722,life_expectancy_male
che,2098,90.83,life_expectancy_male
che,2099,90.936,life_expectancy_male
che,2100,91.025,life_expectancy_male
chl,1950,51.343,life_expectancy_male
chl,1951,51.71,life_expectancy_male
chl,1952,52.08,life_expectancy_male
chl,1953,52.45,life_expectancy_male
chl,1954,52.827,life_expectancy_male
chl,1955,52.954,life_expectancy_male
chl,1956,53.294,life_expectancy_male
chl,1957,53.495,life_expectancy_male
chl,1958,54.057,life_expectancy_male
chl,1959,54.294,life_expectancy_male
chl,1960,54.84,life_expectancy_male
chl,1961,54.852,life_expectancy_male
chl,1962,55.309,life_expectancy_male
chl,1963,55.755,life_expectancy_male
chl,1964,56.204,life_expectancy_male
chl,1965,56.819,life_expectancy_male
chl,1966,57.715,life_expectancy_male
chl,1967,58.354,life_expectancy_male
chl,1968,58.932,life_expectancy_male
chl,1969,59.573,life_expectancy_male
chl,1970,59.786,life_expectancy_male
chl,1971,60.116,life_expectancy_male
chl,1972,60.703,life_expectancy_male
chl,1973,61.356,life_expectancy_male
chl,1974,62.087,life_expectancy_male
chl,1975,63.019,life_expectancy_male
chl,1976,63.887,life_expectancy_male
chl,1977,64.556,life_expectancy_male
chl,1978,65.024,life_expectancy_male
chl,1979,65.819,life_expectancy_male
chl,1980,66.386,life_expectancy_male
chl,1981,66.71,life_expectancy_male
chl,1982,67.069,life_expectancy_male
chl,1983,67.606,life_expectancy_male
chl,1984,67.894,life_expectancy_male
chl,1985,68.403,life_expectancy_male
chl,1986,68.933,life_expectancy_male
chl,1987,69.373,life_expectancy_male
chl,1988,69.62,life_expectancy_male
chl,1989,70.073,life_expectancy_male
chl,1990,70.481,life_expectancy_male
chl,1991,70.866,life_expectancy_male
chl,1992,71.162,life_expectancy_male
chl,1993,71.5,life_expectancy_male
chl,1994,71.8,life_expectancy_male
chl,1995,72.114,life_expectancy_male
chl,1996,72.436,life_expectancy_male
chl,1997,72.699,life_expectancy_male
chl,1998,73.219,life_expectancy_male
chl,1999,73.624,life_expectancy_male
chl,2000,74.021,life_expectancy_male
chl,2001,74.491,life_expectancy_male
chl,2002,74.682,life_expectancy_male
chl,2003,74.978,life_expectancy_male
chl,2004,75.415,life_expectancy_male
chl,2005,75.589,life_expectancy_male
chl,2006,75.797,life_expectancy_male
chl,2007,75.996,life_expectancy_male
chl,2008,76.165,life_expectancy_male
chl,2009,76.424,life_expectancy_male
chl,2010,76.607,life_expectancy_male
chl,2011,76.882,life_expectancy_male
chl,2012,76.901,life_expectancy_male
chl,2013,77.302,life_expectancy_male
chl,2014,77.414,life_expectancy_male
chl,2015,77.689,life_expectancy_male
chl,2016,78.008,life_expectancy_male
chl,2017,78.401,life_expectancy_male
chl,2018,78.323,life_expectancy_male
chl,2019,78.098,life_expectancy_male
chl,2020,76.76,life_expectancy_male
chl,2021,76.348,life_expectancy_male
chl,2022,76.828,life_expectancy_male
chl,2023,79.24,life_expectancy_male
chl,2024,79.454,life_expectancy_male
chl,2025,79.67,life_expectancy_male
chl,2026,79.882,life_expectancy_male
chl,2027,80.095,life_expectancy_male
chl,2028,80.303,life_expectancy_male
chl,2029,80.518,life_expectancy_male
chl,2030,80.739,life_expectancy_male
chl,2031,80.947,life_expectancy_male
chl,2032,81.156,life_expectancy_male
chl,2033,81.358,life_expectancy_male
chl,2034,81.552,life_expectancy_male
chl,2035,81.751,life_expectancy_male
chl,2036,81.948,life_expectancy_male
chl,2037,82.134,life_expectancy_male
chl,2038,82.317,life_expectancy_male
chl,2039,82.502,life_expectancy_male
chl,2040,82.686,life_expectancy_male
chl,2041,82.862,life_expectancy_male
chl,2042,83.037,life_expectancy_male
chl,2043,83.206,life_expectancy_male
chl,2044,83.376,life_expectancy_male
chl,2045,83.544,life_expectancy_male
chl,2046,83.704,life_expectancy_male
chl,2047,83.868,life_expectancy_male
chl,2048,84.028,life_expectancy_male
chl,2049,84.178,life_expectancy_male
chl,2050,84.322,life_expectancy_male
chl,2051,84.467,life_expectancy_male
chl,2052,84.619,life_expectancy_male
chl,2053,84.756,life_expectancy_male
chl,2054,84.894,life_expectancy_male
chl,2055,85.036,life_expectancy_male
chl,2056,85.177,life_expectancy_male
chl,2057,85.308,life_expectancy_male
chl,2058,85.441,life_expectancy_male
chl,2059,85.569,life_expectancy_male
chl,2060,85.696,life_expectancy_male
chl,2061,85.82,life_expectancy_male
chl,2062,85.952,life_expectancy_male
chl,2063,86.074,life_expectancy_male
chl,2064,86.204,life_expectancy_male
chl,2065,86.331,life_expectancy_male
chl,2066,86.448,life_expectancy_male
chl,2067,86.568,life_expectancy_male
chl,2068,86.677,life_expectancy_male
chl,2069,86.788,life_expectancy_male
chl,2070,86.905,life_expectancy_male
chl,2071,87.02,life_expectancy_male
chl,2072,87.139,life_expectancy_male
chl,2073,87.253,life_expectancy_male
chl,2074,87.353,life_expectancy_male
chl,2075,87.454,life_expectancy_male
chl,2076,87.561,life_expectancy_male
chl,2077,87.657,life_expectancy_male
chl,2078,87.761,life_expectancy_male
chl,2079,87.875,life_expectancy_male
chl,2080,87.976,life_expectancy_male
chl,2081,88.079,life_expectancy_male
chl,2082,88.196,life_expectancy_male
chl,2083,88.304,life_expectancy_male
chl,2084,88.416,life_expectancy_male
chl,2085,88.515,life_expectancy_male
chl,2086,88.616,life_expectancy_male
chl,2087,88.725,life_expectancy_male
chl,2088,88.838,life_expectancy_male
chl,2089,88.938,life_expectancy_male
chl,2090,89.04,life_expectancy_male
chl,2091,89.14,life_expectancy_male
chl,2092,89.241,life_expectancy_male
chl,2093,89.334,life_expectancy_male
chl,2094,89.437,life_expectancy_male
chl,2095,89.534,life_expectancy_male
chl,2096,89.642,life_expectancy_male
chl,2097,89.735,life_expectancy_male
chl,2098,89.841,life_expectancy_male
chl,2099,89.943,life_expectancy_male
chl,2100,90.039,life_expectancy_male
chn,1950,42.179,life_expectancy_male
chn,1951,42.94,life_expectancy_male
chn,1952,43.698,life_expectancy_male
chn,1953,44.355,life_expectancy_male
chn,1954,45.148,life_expectancy_male
chn,1955,45.473,life_expectancy_male
chn,1956,46.047,life_expectancy_male
chn,1957,46.578,life_expectancy_male
chn,1958,46.969,life_expectancy_male
chn,1959,38.594,life_expectancy_male
chn,1960,32.166,life_expectancy_male
chn,1961,38.621,life_expectancy_male
chn,1962,48.945,life_expectancy_male
chn,1963,49.664,life_expectancy_male
chn,1964,50.333,life_expectancy_male
chn,1965,50.954,life_expectancy_male
chn,1966,51.669,life_expectancy_male
chn,1967,52.427,life_expectancy_male
chn,1968,53.261,life_expectancy_male
chn,1969,54.076,life_expectancy_male
chn,1970,54.941,life_expectancy_male
chn,1971,55.901,life_expectancy_male
chn,1972,56.727,life_expectancy_male
chn,1973,57.553,life_expectancy_male
chn,1974,58.195,life_expectancy_male
chn,1975,58.856,life_expectancy_male
chn,1976,59.224,life_expectancy_male
chn,1977,60.313,life_expectancy_male
chn,1978,60.939,life_expectancy_male
chn,1979,61.528,life_expectancy_male
chn,1980,62.051,life_expectancy_male
chn,1981,62.556,life_expectancy_male
chn,1982,63.009,life_expectancy_male
chn,1983,63.47,life_expectancy_male
chn,1984,63.875,life_expectancy_male
chn,1985,64.236,life_expectancy_male
chn,1986,64.563,life_expectancy_male
chn,1987,64.896,life_expectancy_male
chn,1988,65.219,life_expectancy_male
chn,1989,65.561,life_expectancy_male
chn,1990,65.861,life_expectancy_male
chn,1991,66.288,life_expectancy_male
chn,1992,66.755,life_expectancy_male
chn,1993,67.108,life_expectancy_male
chn,1994,67.409,life_expectancy_male
chn,1995,67.866,life_expectancy_male
chn,1996,68.323,life_expectancy_male
chn,1997,68.731,life_expectancy_male
chn,1998,69.124,life_expectancy_male
chn,1999,69.522,life_expectancy_male
chn,2000,69.85,life_expectancy_male
chn,2001,70.235,life_expectancy_male
chn,2002,70.587,life_expectancy_male
chn,2003,70.931,life_expectancy_male
chn,2004,71.27,life_expectancy_male
chn,2005,71.595,life_expectancy_male
chn,2006,71.904,life_expectancy_male
chn,2007,72.326,life_expectancy_male
chn,2008,72.361,life_expectancy_male
chn,2009,72.801,life_expectancy_male
chn,2010,73.191,life_expectancy_male
chn,2011,73.334,life_expectancy_male
chn,2012,73.624,life_expectancy_male
chn,2013,73.881,life_expectancy_male
chn,2014,74.119,life_expectancy_male
chn,2015,74.365,life_expectancy_male
chn,2016,74.575,life_expectancy_male
chn,2017,74.448,life_expectancy_male
chn,2018,75.034,life_expectancy_male
chn,2019,75.303,life_expectancy_male
chn,2020,75.245,life_expectancy_male
chn,2021,75.486,life_expectancy_male
chn,2022,75.467,life_expectancy_male
chn,2023,75.201,life_expectancy_male
chn,2024,75.249,life_expectancy_male
chn,2025,75.651,life_expectancy_male
chn,2026,76.377,life_expectancy_male
chn,2027,76.617,life_expectancy_male
chn,2028,76.844,life_expectancy_male
chn,2029,77.07,life_expectancy_male
chn,2030,77.3,life_expectancy_male
chn,2031,77.531,life_expectancy_male
chn,2032,77.762,life_expectancy_male
chn,2033,77.988,life_expectancy_male
chn,2034,78.224,life_expectancy_male
chn,2035,78.451,life_expectancy_male
chn,2036,78.677,life_expectancy_male
chn,2037,78.901,life_expectancy_male
chn,2038,79.127,life_expectancy_male
chn,2039,79.339,life_expectancy_male
chn,2040,79.554,life_expectancy_male
chn,2041,79.762,life_expectancy_male
chn,2042,79.975,life_expectancy_male
chn,2043,80.182,life_expectancy_male
chn,2044,80.385,life_expectancy_male
chn,2045,80.583,life_expectancy_male
chn,2046,80.785,life_expectancy_male
chn,2047,80.986,life_expectancy_male
chn,2048,81.177,life_expectancy_male
chn,2049,81.363,life_expectancy_male
chn,2050,81.543,life_expectancy_male
chn,2051,81.721,life_expectancy_male
chn,2052,81.894,life_expectancy_male
chn,2053,82.067,life_expectancy_male
chn,2054,82.242,life_expectancy_male
chn,2055,82.414,life_expectancy_male
chn,2056,82.597,life_expectancy_male
chn,2057,82.771,life_expectancy_male
chn,2058,82.937,life_expectancy_male
chn,2059,83.102,life_expectancy_male
chn,2060,83.266,life_expectancy_male
chn,2061,83.435,life_expectancy_male
chn,2062,83.601,life_expectancy_male
chn,2063,83.757,life_expectancy_male
chn,2064,83.902,life_expectancy_male
chn,2065,84.049,life_expectancy_male
chn,2066,84.201,life_expectancy_male
chn,2067,84.346,life_expectancy_male
chn,2068,84.496,life_expectancy_male
chn,2069,84.64,life_expectancy_male
chn,2070,84.783,life_expectancy_male
chn,2071,84.921,life_expectancy_male
chn,2072,85.057,life_expectancy_male
chn,2073,85.183,life_expectancy_male
chn,2074,85.32,life_expectancy_male
chn,2075,85.456,life_expectancy_male
chn,2076,85.578,life_expectancy_male
chn,2077,85.707,life_expectancy_male
chn,2078,85.829,life_expectancy_male
chn,2079,85.947,life_expectancy_male
chn,2080,86.064,life_expectancy_male
chn,2081,86.184,life_expectancy_male
chn,2082,86.309,life_expectancy_male
chn,2083,86.425,life_expectancy_male
chn,2084,86.543,life_expectancy_male
chn,2085,86.666,life_expectancy_male
chn,2086,86.799,life_expectancy_male
chn,2087,86.916,life_expectancy_male
chn,2088,87.036,life_expectancy_male
chn,2089,87.145,life_expectancy_male
chn,2090,87.258,life_expectancy_male
chn,2091,87.376,life_expectancy_male
chn,2092,87.489,life_expectancy_male
chn,2093,87.604,life_expectancy_male
chn,2094,87.72,life_expectancy_male
chn,2095,87.829,life_expectancy_male
chn,2096,87.945,life_expectancy_male
chn,2097,88.049,life_expectancy_male
chn,2098,88.156,life_expectancy_male
chn,2099,88.263,life_expectancy_male
chn,2100,88.373,life_expectancy_male
civ,1950,28.355,life_expectancy_male
civ,1951,28.963,life_expectancy_male
civ,1952,29.579,life_expectancy_male
civ,1953,30.22,life_expectancy_male
civ,1954,30.95,life_expectancy_male
civ,1955,31.623,life_expectancy_male
civ,1956,32.332,life_expectancy_male
civ,1957,33.09,life_expectancy_male
civ,1958,33.789,life_expectancy_male
civ,1959,34.53,life_expectancy_male
civ,1960,35.227,life_expectancy_male
civ,1961,35.929,life_expectancy_male
civ,1962,36.602,life_expectancy_male
civ,1963,37.305,life_expectancy_male
civ,1964,37.976,life_expectancy_male
civ,1965,38.667,life_expectancy_male
civ,1966,39.323,life_expectancy_male
civ,1967,40.031,life_expectancy_male
civ,1968,40.742,life_expectancy_male
civ,1969,41.455,life_expectancy_male
civ,1970,42.176,life_expectancy_male
civ,1971,42.931,life_expectancy_male
civ,1972,43.751,life_expectancy_male
civ,1973,44.533,life_expectancy_male
civ,1974,45.37,life_expectancy_male
civ,1975,46.198,life_expectancy_male
civ,1976,47.026,life_expectancy_male
civ,1977,47.738,life_expectancy_male
civ,1978,48.448,life_expectancy_male
civ,1979,49.028,life_expectancy_male
civ,1980,49.383,life_expectancy_male
civ,1981,49.639,life_expectancy_male
civ,1982,49.881,life_expectancy_male
civ,1983,50.071,life_expectancy_male
civ,1984,50.364,life_expectancy_male
civ,1985,50.592,life_expectancy_male
civ,1986,50.747,life_expectancy_male
civ,1987,50.861,life_expectancy_male
civ,1988,50.833,life_expectancy_male
civ,1989,50.789,life_expectancy_male
civ,1990,50.736,life_expectancy_male
civ,1991,50.634,life_expectancy_male
civ,1992,50.539,life_expectancy_male
civ,1993,50.443,life_expectancy_male
civ,1994,50.348,life_expectancy_male
civ,1995,50.11,life_expectancy_male
civ,1996,50.125,life_expectancy_male
civ,1997,50.149,life_expectancy_male
civ,1998,50.147,life_expectancy_male
civ,1999,50.197,life_expectancy_male
civ,2000,50.313,life_expectancy_male
civ,2001,50.432,life_expectancy_male
civ,2002,50.621,life_expectancy_male
civ,2003,50.579,life_expectancy_male
civ,2004,50.969,life_expectancy_male
civ,2005,51.356,life_expectancy_male
civ,2006,51.882,life_expectancy_male
civ,2007,52.353,life_expectancy_male
civ,2008,52.856,life_expectancy_male
civ,2009,53.325,life_expectancy_male
civ,2010,53.814,life_expectancy_male
civ,2011,54.445,life_expectancy_male
civ,2012,55.013,life_expectancy_male
civ,2013,55.462,life_expectancy_male
civ,2014,56.268,life_expectancy_male
civ,2015,56.731,life_expectancy_male
civ,2016,57.176,life_expectancy_male
civ,2017,57.622,life_expectancy_male
civ,2018,58.063,life_expectancy_male
civ,2019,58.493,life_expectancy_male
civ,2020,58.242,life_expectancy_male
civ,2021,58.496,life_expectancy_male
civ,2022,59.649,life_expectancy_male
civ,2023,60.016,life_expectancy_male
civ,2024,60.168,life_expectancy_male
civ,2025,60.322,life_expectancy_male
civ,2026,60.472,life_expectancy_male
civ,2027,60.631,life_expectancy_male
civ,2028,60.762,life_expectancy_male
civ,2029,60.897,life_expectancy_male
civ,2030,61.054,life_expectancy_male
civ,2031,61.198,life_expectancy_male
civ,2032,61.355,life_expectancy_male
civ,2033,61.485,life_expectancy_male
civ,2034,61.617,life_expectancy_male
civ,2035,61.761,life_expectancy_male
civ,2036,61.892,life_expectancy_male
civ,2037,62.023,life_expectancy_male
civ,2038,62.157,life_expectancy_male
civ,2039,62.27,life_expectancy_male
civ,2040,62.407,life_expectancy_male
civ,2041,62.533,life_expectancy_male
civ,2042,62.657,life_expectancy_male
civ,2043,62.769,life_expectancy_male
civ,2044,62.906,life_expectancy_male
civ,2045,63.04,life_expectancy_male
civ,2046,63.159,life_expectancy_male
civ,2047,63.276,life_expectancy_male
civ,2048,63.398,life_expectancy_male
civ,2049,63.514,life_expectancy_male
civ,2050,63.627,life_expectancy_male
civ,2051,63.745,life_expectancy_male
civ,2052,63.863,life_expectancy_male
civ,2053,63.968,life_expectancy_male
civ,2054,64.084,life_expectancy_male
civ,2055,64.212,life_expectancy_male
civ,2056,64.325,life_expectancy_male
civ,2057,64.438,life_expectancy_male
civ,2058,64.559,life_expectancy_male
civ,2059,64.671,life_expectancy_male
civ,2060,64.783,life_expectancy_male
civ,2061,64.888,life_expectancy_male
civ,2062,65.009,life_expectancy_male
civ,2063,65.121,life_expectancy_male
civ,2064,65.234,life_expectancy_male
civ,2065,65.345,life_expectancy_male
civ,2066,65.46,life_expectancy_male
civ,2067,65.567,life_expectancy_male
civ,2068,65.668,life_expectancy_male
civ,2069,65.78,life_expectancy_male
civ,2070,65.886,life_expectancy_male
civ,2071,65.989,life_expectancy_male
civ,2072,66.098,life_expectancy_male
civ,2073,66.209,life_expectancy_male
civ,2074,66.311,life_expectancy_male
civ,2075,66.427,life_expectancy_male
civ,2076,66.539,life_expectancy_male
civ,2077,66.649,life_expectancy_male
civ,2078,66.771,life_expectancy_male
civ,2079,66.892,life_expectancy_male
civ,2080,67.007,life_expectancy_male
civ,2081,67.104,life_expectancy_male
civ,2082,67.211,life_expectancy_male
civ,2083,67.329,life_expectancy_male
civ,2084,67.43,life_expectancy_male
civ,2085,67.54,life_expectancy_male
civ,2086,67.658,life_expectancy_male
civ,2087,67.766,life_expectancy_male
civ,2088,67.866,life_expectancy_male
civ,2089,67.98,life_expectancy_male
civ,2090,68.085,life_expectancy_male
civ,2091,68.197,life_expectancy_male
civ,2092,68.301,life_expectancy_male
civ,2093,68.42,life_expectancy_male
civ,2094,68.536,life_expectancy_male
civ,2095,68.638,life_expectancy_male
civ,2096,68.752,life_expectancy_male
civ,2097,68.86,life_expectancy_male
civ,2098,68.984,life_expectancy_male
civ,2099,69.104,life_expectancy_male
civ,2100,69.233,life_expectancy_male
cmr,1950,31.583,life_expectancy_male
cmr,1951,32.478,life_expectancy_male
cmr,1952,33.364,life_expectancy_male
cmr,1953,34.414,life_expectancy_male
cmr,1954,35.533,life_expectancy_male
cmr,1955,36.638,life_expectancy_male
cmr,1956,37.565,life_expectancy_male
cmr,1957,36.529,life_expectancy_male
cmr,1958,37.276,life_expectancy_male
cmr,1959,37.95,life_expectancy_male
cmr,1960,29.445,life_expectancy_male
cmr,1961,29.831,life_expectancy_male
cmr,1962,41.51,life_expectancy_male
cmr,1963,41.935,life_expectancy_male
cmr,1964,42.448,life_expectancy_male
cmr,1965,42.996,life_expectancy_male
cmr,1966,43.663,life_expectancy_male
cmr,1967,44.412,life_expectancy_male
cmr,1968,45.22,life_expectancy_male
cmr,1969,46.071,life_expectancy_male
cmr,1970,46.813,life_expectancy_male
cmr,1971,47.436,life_expectancy_male
cmr,1972,47.937,life_expectancy_male
cmr,1973,48.236,life_expectancy_male
cmr,1974,48.414,life_expectancy_male
cmr,1975,48.578,life_expectancy_male
cmr,1976,48.657,life_expectancy_male
cmr,1977,48.752,life_expectancy_male
cmr,1978,48.919,life_expectancy_male
cmr,1979,49.092,life_expectancy_male
cmr,1980,49.406,life_expectancy_male
cmr,1981,49.727,life_expectancy_male
cmr,1982,50.28,life_expectancy_male
cmr,1983,50.908,life_expectancy_male
cmr,1984,51.255,life_expectancy_male
cmr,1985,51.914,life_expectancy_male
cmr,1986,52.082,life_expectancy_male
cmr,1987,52.667,life_expectancy_male
cmr,1988,52.844,life_expectancy_male
cmr,1989,52.855,life_expectancy_male
cmr,1990,52.784,life_expectancy_male
cmr,1991,52.593,life_expectancy_male
cmr,1992,52.45,life_expectancy_male
cmr,1993,52.252,life_expectancy_male
cmr,1994,51.942,life_expectancy_male
cmr,1995,51.766,life_expectancy_male
cmr,1996,51.652,life_expectancy_male
cmr,1997,51.51,life_expectancy_male
cmr,1998,51.569,life_expectancy_male
cmr,1999,51.816,life_expectancy_male
cmr,2000,52.13,life_expectancy_male
cmr,2001,52.451,life_expectancy_male
cmr,2002,52.761,life_expectancy_male
cmr,2003,53.061,life_expectancy_male
cmr,2004,53.382,life_expectancy_male
cmr,2005,53.746,life_expectancy_male
cmr,2006,54.064,life_expectancy_male
cmr,2007,54.42,life_expectancy_male
cmr,2008,54.771,life_expectancy_male
cmr,2009,55.045,life_expectancy_male
cmr,2010,55.444,life_expectancy_male
cmr,2011,55.93,life_expectancy_male
cmr,2012,56.49,life_expectancy_male
cmr,2013,56.992,life_expectancy_male
cmr,2014,57.237,life_expectancy_male
cmr,2015,57.764,life_expectancy_male
cmr,2016,58.351,life_expectancy_male
cmr,2017,58.835,life_expectancy_male
cmr,2018,59.111,life_expectancy_male
cmr,2019,59.629,life_expectancy_male
cmr,2020,59.465,life_expectancy_male
cmr,2021,59.071,life_expectancy_male
cmr,2022,60.326,life_expectancy_male
cmr,2023,61.522,life_expectancy_male
cmr,2024,61.778,life_expectancy_male
cmr,2025,62.049,life_expectancy_male
cmr,2026,62.295,life_expectancy_male
cmr,2027,62.544,life_expectancy_male
cmr,2028,62.791,life_expectancy_male
cmr,2029,63.024,life_expectancy_male
cmr,2030,63.257,life_expectancy_male
cmr,2031,63.478,life_expectancy_male
cmr,2032,63.702,life_expectancy_male
cmr,2033,63.907,life_expectancy_male
cmr,2034,64.108,life_expectancy_male
cmr,2035,64.302,life_expectancy_male
cmr,2036,64.504,life_expectancy_male
cmr,2037,64.698,life_expectancy_male
cmr,2038,64.874,life_expectancy_male
cmr,2039,65.062,life_expectancy_male
cmr,2040,65.24,life_expectancy_male
cmr,2041,65.421,life_expectancy_male
cmr,2042,65.613,life_expectancy_male
cmr,2043,65.775,life_expectancy_male
cmr,2044,65.957,life_expectancy_male
cmr,2045,66.141,life_expectancy_male
cmr,2046,66.311,life_expectancy_male
cmr,2047,66.484,life_expectancy_male
cmr,2048,66.649,life_expectancy_male
cmr,2049,66.821,life_expectancy_male
cmr,2050,66.98,life_expectancy_male
cmr,2051,67.136,life_expectancy_male
cmr,2052,67.314,life_expectancy_male
cmr,2053,67.468,life_expectancy_male
cmr,2054,67.618,life_expectancy_male
cmr,2055,67.774,life_expectancy_male
cmr,2056,67.929,life_expectancy_male
cmr,2057,68.083,life_expectancy_male
cmr,2058,68.226,life_expectancy_male
cmr,2059,68.374,life_expectancy_male
cmr,2060,68.536,life_expectancy_male
cmr,2061,68.692,life_expectancy_male
cmr,2062,68.835,life_expectancy_male
cmr,2063,68.994,life_expectancy_male
cmr,2064,69.152,life_expectancy_male
cmr,2065,69.3,life_expectancy_male
cmr,2066,69.46,life_expectancy_male
cmr,2067,69.619,life_expectancy_male
cmr,2068,69.775,life_expectancy_male
cmr,2069,69.939,life_expectancy_male
cmr,2070,70.102,life_expectancy_male
cmr,2071,70.27,life_expectancy_male
cmr,2072,70.42,life_expectancy_male
cmr,2073,70.565,life_expectancy_male
cmr,2074,70.705,life_expectancy_male
cmr,2075,70.855,life_expectancy_male
cmr,2076,71.008,life_expectancy_male
cmr,2077,71.17,life_expectancy_male
cmr,2078,71.33,life_expectancy_male
cmr,2079,71.473,life_expectancy_male
cmr,2080,71.622,life_expectancy_male
cmr,2081,71.772,life_expectancy_male
cmr,2082,71.933,life_expectancy_male
cmr,2083,72.086,life_expectancy_male
cmr,2084,72.239,life_expectancy_male
cmr,2085,72.392,life_expectancy_male
cmr,2086,72.547,life_expectancy_male
cmr,2087,72.702,life_expectancy_male
cmr,2088,72.861,life_expectancy_male
cmr,2089,73.02,life_expectancy_male
cmr,2090,73.182,life_expectancy_male
cmr,2091,73.334,life_expectancy_male
cmr,2092,73.49,life_expectancy_male
cmr,2093,73.643,life_expectancy_male
cmr,2094,73.8,life_expectancy_male
cmr,2095,73.955,life_expectancy_male
cmr,2096,74.119,life_expectancy_male
cmr,2097,74.281,life_expectancy_male
cmr,2098,74.437,life_expectancy_male
cmr,2099,74.587,life_expectancy_male
cmr,2100,74.734,life_expectancy_male
cod,1950,37.057,life_expectancy_male
cod,1951,37.315,life_expectancy_male
cod,1952,37.704,life_expectancy_male
cod,1953,37.976,life_expectancy_male
cod,1954,38.167,life_expectancy_male
cod,1955,38.428,life_expectancy_male
cod,1956,38.682,life_expectancy_male
cod,1957,39.035,life_expectancy_male
cod,1958,39.271,life_expectancy_male
cod,1959,39.388,life_expectancy_male
cod,1960,39.469,life_expectancy_male
cod,1961,38.587,life_expectancy_male
cod,1962,38.843,life_expectancy_male
cod,1963,39.08,life_expectancy_male
cod,1964,38.21,life_expectancy_male
cod,1965,39.022,life_expectancy_male
cod,1966,40.989,life_expectancy_male
cod,1967,41.074,life_expectancy_male
cod,1968,41.472,life_expectancy_male
cod,1969,41.773,life_expectancy_male
cod,1970,42.065,life_expectancy_male
cod,1971,42.359,life_expectancy_male
cod,1972,42.7,life_expectancy_male
cod,1973,42.899,life_expectancy_male
cod,1974,43.143,life_expectancy_male
cod,1975,43.382,life_expectancy_male
cod,1976,43.595,life_expectancy_male
cod,1977,43.807,life_expectancy_male
cod,1978,43.428,life_expectancy_male
cod,1979,44.279,life_expectancy_male
cod,1980,44.616,life_expectancy_male
cod,1981,44.823,life_expectancy_male
cod,1982,45.016,life_expectancy_male
cod,1983,45.29,life_expectancy_male
cod,1984,45.61,life_expectancy_male
cod,1985,45.823,life_expectancy_male
cod,1986,46.163,life_expectancy_male
cod,1987,46.468,life_expectancy_male
cod,1988,46.778,life_expectancy_male
cod,1989,47.077,life_expectancy_male
cod,1990,47.36,life_expectancy_male
cod,1991,47.672,life_expectancy_male
cod,1992,47.934,life_expectancy_male
cod,1993,47.999,life_expectancy_male
cod,1994,48.264,life_expectancy_male
cod,1995,48.654,life_expectancy_male
cod,1996,47.149,life_expectancy_male
cod,1997,48.372,life_expectancy_male
cod,1998,46.562,life_expectancy_male
cod,1999,46.999,life_expectancy_male
cod,2000,49.966,life_expectancy_male
cod,2001,50.306,life_expectancy_male
cod,2002,50.418,life_expectancy_male
cod,2003,51.158,life_expectancy_male
cod,2004,51.892,life_expectancy_male
cod,2005,52.371,life_expectancy_male
cod,2006,52.915,life_expectancy_male
cod,2007,53.419,life_expectancy_male
cod,2008,53.84,life_expectancy_male
cod,2009,54.151,life_expectancy_male
cod,2010,54.827,life_expectancy_male
cod,2011,55.327,life_expectancy_male
cod,2012,55.68,life_expectancy_male
cod,2013,56.101,life_expectancy_male
cod,2014,56.543,life_expectancy_male
cod,2015,56.931,life_expectancy_male
cod,2016,57.32,life_expectancy_male
cod,2017,57.703,life_expectancy_male
cod,2018,58.062,life_expectancy_male
cod,2019,58.358,life_expectancy_male
cod,2020,58.373,life_expectancy_male
cod,2021,57.999,life_expectancy_male
cod,2022,58.885,life_expectancy_male
cod,2023,59.792,life_expectancy_male
cod,2024,59.959,life_expectancy_male
cod,2025,60.099,life_expectancy_male
cod,2026,60.249,life_expectancy_male
cod,2027,60.404,life_expectancy_male
cod,2028,60.557,life_expectancy_male
cod,2029,60.705,life_expectancy_male
cod,2030,60.849,life_expectancy_male
cod,2031,60.99,life_expectancy_male
cod,2032,61.13,life_expectancy_male
